DATE,TICKER,fret1,fret2,fret3,fret4,fret5,fret6,fret7,fret8,fret9,fret10,fret11,fret12,roe,MKTCAP,SECTOR,B_P,E_P,roc,alpha1,alpha2,alpha3,alpha4
8/29/2014,CA,-0.010623229,0.040085898,0.071920165,-0.02247191,-0.004926125,0.081555895,0.002766728,-0.025760022,-0.033837751,-0.038095913,-0.00529069,-0.054395358,-0.089729097,12568.52,45,0.961404,1.24999,,-0.044867627,0.123377997,0.58013058,0.507983908
8/29/2014,CAB,-0.034742707,-0.184719864,0.129529363,-0.028207965,0.04249668,-0.009281165,0.028288024,-0.057877814,-0.032992036,-0.02,-0.111044418,0.01215395,-0.185486916,4336.045,25,0.559375,-0.183658,,-0.247906694,-0.15001602,-0.184572281,0.001185951
8/29/2014,CAG,0.026086957,0.03964891,0.063173217,-0.006571742,-0.016723341,-0.012701564,0.044310717,-0.003733061,0.068046971,0.132350653,0.013597408,-0.054016226,-0.636011649,13668.01,30,0.671488,1.050551,-0.329004269,-0.113690906,0.003819556,0.207269877,0.112504115
8/29/2014,CAH,0.016553596,0.047517352,0.047273191,-0.017763718,0.030471431,0.057699554,0.02982763,-0.065692037,0.045411705,-0.046977435,0.015899715,-0.031889673,0.221893681,24811.41,35,-0.004048,0.802597,,0.143532442,0.142824001,0.512245378,0.310584051
8/29/2014,CAM,-0.106955469,-0.102892437,-0.138874895,-0.025936037,-0.103503504,0.051362215,-0.041631266,0.21498227,-0.063662897,0.020261056,-0.036471262,0.323028141,-0.185434453,15081.67,10,-0.407875,0.059315,,0.045977292,-0.025400779,-0.063059642,-0.179857107
8/29/2014,CAR,-0.186935269,0.015667699,0.078923767,0.102743142,-0.135986733,0.057756064,-0.02647641,-0.082606117,-0.057997784,-0.135686275,-0.014745917,0.016117891,0.184900813,7023.402,20,-1.399248,-0.939173,,0.524963144,0.280094769,-0.377136203,-0.492154863
8/29/2014,CASY,0.00013949,0.141841004,0.0225968,0.078834209,0.013044753,-0.038882194,0.026780481,-0.085752344,0.060963605,0.098061413,0.069983763,0.035660581,0.30183395,2769.162,30,-0.028858,-0.191916,,-0.006631137,-0.01168131,0.054959013,0.095723461
8/29/2014,CAT,-0.092050976,0.024033121,-0.007987378,-0.090159046,-0.119133334,0.036638813,-0.034619962,0.0945909,-0.017956494,-0.005860397,-0.064418004,-0.02785178,0.305375192,68479.23,20,-0.176357,0.256811,-0.200774428,0.5273539,0.496491343,0.281093025,0.172800944
8/29/2014,CAVM,-0.114809541,0.031771567,0.103098811,0.092226148,-0.048689744,0.164597858,0.034019565,-0.085145439,0.086124402,-0.022168538,-0.014678099,0.003244838,-1.109836447,3011.649,45,-1.122307,,-0.997010553,-0.172991493,-0.369395164,-0.554918223,-0.835494896
8/29/2014,CB,-0.009461664,0.090909091,0.037137681,0.004075691,-0.060237094,0.056039393,-0.016356306,-0.040362998,-0.004766422,-0.038811577,0.069728987,-0.060770699,-0.170843223,22112.48,40,0.367604,0.8725,0.024945223,0.070287442,0.134618058,0.350828531,0.22460434
8/29/2014,CBG,-0.064191315,0.07599193,0.054375,0.01511559,-0.055766423,0.059369202,0.129889084,-0.009558254,-0.002608242,-0.032426778,0.026216216,-0.15670266,0.3219928,10554.7,40,-1.271788,0.052833,-0.000954325,0.101049745,-0.121513168,0.187413069,-0.143742283
8/29/2014,CBL,-0.057894737,0.068715084,0.016727653,-0.001542416,0.061793444,-0.029098618,0.002440473,-0.090403353,-0.019985678,-0.067079123,0.008641111,-0.089349704,-0.259938259,3234.996,40,-1.169173,-0.510567,-0.508861513,-0.202520675,-0.407125996,-0.385252635,-0.549904198
8/29/2014,CBOE,0.009429514,0.101167679,0.016457414,0.058587882,0.016556961,-0.065739542,-0.04372869,-0.019771261,0.043712587,-0.022214585,0.083188648,0.020651589,2.819762255,4518.242,40,-1.705538,-0.551336,,0.86769257,0.569223352,1.134213142,0.845662538
8/29/2014,CBS,-0.097655591,0.013457944,0.01217263,0.008381924,-0.009577704,0.078270562,0.02843348,0.024741674,-0.006600017,-0.098572484,-0.036576254,-0.153918845,0.305388308,31247.13,25,-0.086095,0.036511,0.242080119,0.008183721,-0.006882927,0.170949459,0.140298024
8/29/2014,CBSH,-0.032191982,0.01377737,-0.006607153,0.015646894,-0.080247735,0.037999807,0.024767051,0.009216149,0.044487249,0.053697993,0.00683975,-0.04841764,-0.19725171,4227.372,40,-0.374754,0.220262,-0.195610367,-0.052394075,-0.117976026,0.011505235,-0.137248811
8/29/2014,CBST,-0.038968564,0.089689478,0.048692765,0.327661258,,,,,,,,,-0.970750871,5227.871,35,0.179521,-1.51398,-0.521897134,-0.900955013,-0.86953879,-1.242364107,-0.818989452
8/29/2014,CBT,-0.073201899,-0.085483553,-0.072151626,0.01810585,-0.033058277,0.068917308,-0.002661196,-0.05022035,-0.024655108,0.217906797,-0.061092528,,-0.305377646,3537.713,15,1.410805,0.31252,-0.135008593,-0.129595156,0.117295743,0.003571233,0.278142489
8/29/2014,CCE,-0.071578066,-0.02276826,0.01361015,0.006372326,-0.047941631,0.097386296,-0.037414185,0.004750841,-0.004052895,-0.011627153,0.175873513,0.008026641,1.40337676,11731.78,30,-0.624999,0.421863,0.229097326,0.518648408,0.409273638,0.912620105,0.650904572
8/29/2014,CCI,0.012828575,-0.029926735,0.063620072,-0.052834276,0.099237227,-0.002312235,-0.034421271,0.011994812,-0.023704049,-0.005494804,0.020049542,0.018068512,,26545.23,40,-1.212781,,,-0.021849084,-0.234085676,0,-0.303195131
8/29/2014,CCK,-0.077688005,0.076594789,0.032756103,0.028282828,-0.129469548,0.196118258,0.019245283,0.004442799,0.018982676,-0.043045759,-0.026460026,-0.03766259,,6704.332,15,-1.804312,0.473787,0.044208095,0.014959618,-0.300794924,0.236893469,-0.332631182
8/29/2014,CCL,0.060454066,-0.000497884,0.099875467,0.026494565,-0.03022111,0.006493537,0.087520772,-0.080894659,0.059148285,0.066048168,0.078963432,-0.070908146,-0.713466491,29294.3,25,2.8167,-0.522818,-0.363964037,-0.441618124,0.051304393,-0.618142388,0.216737208
8/29/2014,CDNS,-0.023823029,0.042998257,0.051253482,0.005299417,-0.051660517,0.02028905,0.004630891,0.011388286,0.061126005,-0.006568974,0.066632757,-0.045302814,-0.258246332,5113.405,45,-0.273706,-0.525445,-0.01038435,-0.219948414,-0.267847032,-0.391845866,-0.328911113
8/29/2014,CE,-0.064278862,0.003588517,0.022816278,-0.001831197,-0.103401667,0.066933151,-0.021886663,0.193371345,0.037522563,0.044008527,-0.078700771,-0.080096857,2.387258511,9709.232,15,-0.204329,-0.097943,0.973567372,0.821086356,0.785328741,1.144657855,1.118061248
8/29/2014,CELG,-0.002525784,0.129879722,0.061630404,-0.016096402,0.065260147,0.019889225,-0.051427631,-0.062630118,0.059041273,0.011315973,0.134056249,-0.100342857,0.858491031,75969.45,35,-1.29955,-0.304102,0.327300332,0.35208679,0.124665522,0.277194712,0.028332588
8/29/2014,CERN,0.033125217,0.063286889,0.016735081,0.004037267,0.026136715,0.086058779,0.016652789,-0.01979252,-0.06294388,0.026304057,0.038517231,-0.138873397,-0.118478739,19665.16,35,-0.618506,-0.787541,,-0.42366459,-0.531903096,-0.453010022,-0.410751133
8/29/2014,CF,0.083634106,-0.068834611,0.031346154,0.016371434,0.120493341,0.007845392,-0.073632292,0.013347097,0.104298097,0.017478274,-0.079034849,-0.025629512,1.177957005,12798.66,15,0.055039,1.349914,0.616434916,0.975113985,0.984745757,1.263935472,0.940216662
8/29/2014,CFN,-0.014375953,0.267845304,0.031375283,0.002873078,-0.000674082,0.013153457,,,,,,,-0.506257903,9313.475,35,1.619594,0.436186,,-0.194532157,0.088896856,-0.035035936,0.260816146
8/29/2014,CFR,-0.026590331,0.056201804,-0.076104443,-0.053844093,-0.11806316,0.09638024,0.018878897,0.055876383,0.013688116,0.070426162,-0.078008713,-0.099798624,-0.365670578,4949.536,40,-0.281316,-0.084599,-0.184654898,-0.16385702,-0.213087402,-0.225134714,-0.274314118
8/29/2014,CFX,-0.104386103,-0.045462524,-0.052408974,0.000776247,-0.121388404,0.16265725,-0.093963554,0.038969202,0.016132285,-0.084143679,-0.173564464,0.017042475,-0.310715741,7866.723,20,0.577876,-0.387502,-0.082001026,-0.232776821,-0.13164854,-0.34910908,-0.107764504
8/29/2014,CGNX,-0.040733683,-0.017630991,0.029069767,0.015229673,-0.110815151,0.216052885,0.109643904,-0.094776266,0.12430276,-0.04563089,-0.058834723,-0.214490596,-0.148271081,3641.312,45,-0.622116,-0.907814,,-0.155814644,-0.264685026,-0.52804254,-0.456618157
8/29/2014,CHD,0.028135991,0.032069555,0.059384063,0.027375831,0.026773186,0.056402285,0.003288826,-0.049754682,0.038698784,-0.033822549,0.064094921,0.003182313,0.218667215,9120.98,30,-0.321867,-0.590226,0.266322149,-0.086505377,-0.142832109,-0.185779225,-0.118689569
8/29/2014,CHH,-0.039881832,0.028846154,0.035700935,0.011008843,0.025527081,0.104786669,0.012516549,-0.065553345,-0.055119827,-0.037622091,-0.066174421,0.006710835,,3164.744,25,,-0.710564,1.997603301,-0.165391404,-0.165391404,-0.355281779,-0.177640889
8/29/2014,CHK,-0.154779412,-0.03523271,-0.086564472,-0.034057256,-0.015057518,-0.130346766,-0.151077662,0.120267102,-0.105263158,-0.208362863,-0.224709042,-0.098152425,-0.754623598,18109.1,10,1.293596,0.43289,-0.461453848,-0.391295358,-0.164916119,-0.160866763,0.054309631
8/29/2014,CHRW,-0.028420744,0.043576598,0.065452969,0.015595335,-0.0490049,0.043245942,-0.009494531,-0.120595189,-0.041311508,0.01696157,0.124377817,-0.038773903,1.142242919,10044.97,20,-1.367435,-0.628228,,0.505267656,0.265966463,0.2570075,0.072205633
8/29/2014,CHTR,-0.035060878,0.046376429,0.071406023,-0.018149676,-0.093056056,0.195116302,0.069269103,-0.031329294,-0.042980862,-0.043402972,0.085313869,-0.022866674,-2.988596722,17043.12,25,-1.426961,,,-0.745380877,-0.995099069,-1.494298361,-1.851038635
8/29/2014,CI,-0.041331924,0.097915978,0.033343377,0.000194382,0.038091378,0.138537385,0.064560355,-0.037082818,0.129894095,0.150323085,-0.110740741,-0.022698875,0.26218515,24957.1,35,1.193965,2.094211,0.254693107,0.476400414,0.685344277,1.178198182,0.953136612
8/29/2014,CIE,-0.114006515,-0.138970588,-0.231426132,-0.012222222,0.025871766,0.122807018,-0.081054688,0.137088204,-0.05046729,-0.044291339,-0.205973223,0.038910506,-2.427696708,6332.33,10,-0.151303,,-1.50329324,-1.233883182,-1.260361157,-1.213848354,-1.251674032
8/29/2014,CIM,-0.081570997,0.02631579,0.083333333,-0.059171598,-0.012576993,0.022293711,0.007870604,-0.032484054,-0.050030595,-0.017391571,0.037927267,-0.015458647,-0.373992498,3401.055,40,1.16776,1.172465,-0.409225513,0.051959049,0.256317092,0.399236474,0.398060173
8/29/2014,CINF,-0.021626118,0.072688629,0.0095106,0.017271835,-0.025466893,0.044544809,0.018678513,-0.049549165,-0.001185845,0.001083036,0.100237806,-0.052163169,-0.547631419,7869.985,40,0.542818,-0.157792,-0.22422402,-0.242169848,-0.147176781,-0.352711764,-0.177559356
8/29/2014,CIT,-0.041701418,0.06462141,-0.002656857,-0.019877049,-0.083837758,0.058918879,-0.024430472,-0.001996808,0.030657175,0.0049725,0.011829655,-0.073559512,-0.487797537,8903.851,40,1.035873,0.53765,-0.505975714,-0.099089457,0.082188235,0.024926464,0.149481978
8/29/2014,CL,0.007569906,0.025452315,0.040520335,-0.005747952,-0.019014177,0.048873559,-0.020898231,-0.024292705,-0.007282324,-0.020661969,0.04576292,-0.07659432,2.819762255,59118.54,30,-1.310364,-0.359169,,0.863210099,0.633896482,1.230296596,0.99249798
8/29/2014,CLC,-0.002056637,0.061509195,-0.015979689,0.011382607,-0.061673217,0.052453793,0.003799031,-0.013054132,-0.052154884,0.010226031,-0.030107293,-0.063153764,-0.232428052,3189.339,20,0.02738,-0.660254,0.039479876,-0.227458951,-0.222667514,-0.446340777,-0.274432492
8/29/2014,CLH,-0.109349191,-0.079562315,-0.058029418,0.027807487,-0.015192508,0.176880812,0.019572634,-0.026946108,0.019728507,-0.046148385,-0.078526237,-0.008077544,-0.564544131,3671.152,20,0.43019,-1.10276,,-0.385911513,-0.310628242,-0.833651656,-0.45041433
8/29/2014,CLR,-0.175646351,-0.152075812,-0.273017563,-0.063933626,0.183524505,-0.020044053,-0.018431108,0.205175178,-0.13433403,-0.069578578,-0.211842416,-0.039209817,0.026030184,30017.66,10,-1.229667,-0.42684,-0.103350654,0.293375485,0.078183694,-0.200405061,-0.401111827
8/29/2014,CLX,0.083972912,0.036026656,0.021306533,0.025487109,0.031029179,0.018085872,0.016108307,-0.032308426,0.014703551,-0.03381051,0.083695074,-0.006878944,2.819762255,11415.71,30,-1.396073,-0.100068,0.986708653,0.899486186,0.65517335,1.359847102,1.035845778
8/29/2014,CMA,-0.009535161,-0.042519053,-0.023669879,0.004934563,-0.114004779,0.103130836,-0.009849049,0.050521505,0.032482574,0.052646407,-0.075797412,-0.072316812,-0.512310804,9102.78,40,0.556736,0.279044,-0.318761995,-0.151789132,-0.054360389,-0.116633426,-0.047210496
8/29/2014,CMCSA,-0.017178363,0.029193009,0.030532972,0.01700561,-0.080256652,0.117320254,-0.044737248,0.022844024,0.012119118,0.032954067,0.037744869,-0.097420356,-0.039417223,141568.9,25,0.43417,0.02523,-0.043052648,-0.040038927,0.035940804,-0.007093857,0.095141238
8/29/2014,CME,0.044480732,0.048214621,0.009903353,0.047377127,-0.037796604,0.124623364,-0.007587403,-0.040130116,0.036194297,-0.006930385,0.032026078,-0.01666124,-0.722981941,25722.52,40,0.647322,-0.514504,-0.385161781,-0.365722409,-0.2524411,-0.618742725,-0.328286407
8/29/2014,CMG,-0.017770574,-0.042889932,0.04015674,0.031478858,0.037004573,-0.063211428,-0.021700227,-0.044885787,-0.009366852,-0.017107486,0.226846725,-0.043409725,0.483939064,21048.75,25,-1.032528,-1.8326,,0.748673122,0.567980747,-0.674332039,-0.474313219
8/29/2014,CMI,-0.090483082,0.107592059,-0.003830893,-0.009957423,-0.032669762,0.025717989,-0.02524102,-0.002740425,-0.014231657,-0.032165401,-0.012653299,-0.052851358,0.408104013,26687.62,20,-0.239539,0.165743,0.599285215,0.280571144,0.238651796,0.286923283,0.185602863
8/29/2014,CMLP,-0.029537671,-0.122629025,0.009552539,-0.244023904,0.011860433,0.001377302,-0.031376482,0.093732204,,,,,-1.266733161,4391.55,10,2.035778,,,-0.72970169,-0.373440531,-0.63336658,-0.124422066
8/29/2014,CMP,-0.053777927,0.016611296,0.015989729,-0.002527283,0.00656458,0.044997932,0.028014068,-0.052355277,-0.01724576,-0.046656714,-0.026053559,0.02088223,0.475853227,2989.661,15,-0.839337,-0.594093,0.154258064,0.169452323,0.022568302,-0.059119789,-0.120430904
8/29/2014,CMS,-0.028814669,0.101483479,0.013161922,0.049848943,0.085756254,-0.061721407,-0.006261826,-0.028071505,0.014949928,-0.067371884,0.07600775,-0.034952903,-0.044420867,8430.946,55,-0.765327,0.399868,-0.224534392,-0.100993077,-0.234925234,0.177723794,-0.113574972
8/29/2014,CNA,-0.019086923,0.027609782,-0.009211873,-0.000258264,0.006457543,0.132602585,-0.009562354,-0.027274921,-0.034497611,-0.011640908,0.036902351,-0.086046774,-0.608547347,10465.82,40,1.883702,1.219326,-0.283346574,-0.022520342,0.307127525,0.305389559,0.471483467
8/29/2014,CNC,0.058620248,0.120420747,0.06582497,0.051432621,0.05113144,0.1260535,0.150178978,-0.12307257,0.215357316,0.067162198,-0.127736318,-0.119920148,-0.08127602,4577.261,35,0.456785,0.128536,-0.036349935,0.098682893,0.178620212,0.023630033,0.105692182
8/29/2014,CNK,-0.035420799,0.03760282,0.028029445,-0.020104654,0.044689973,0.095505696,0.113664802,-0.054138796,-0.049260477,-0.002625812,-0.017675411,-0.092686239,0.190186445,4083.225,25,-0.010826,0.071804,-0.101521441,0.046345746,0.044451151,0.13099544,0.110337768
8/29/2014,CNL,-0.146579227,0.116510903,-0.000558036,0.015075377,-0.003301793,0.008672292,0.001654429,-0.003118191,0.005567741,-0.007373124,0.010770537,-0.008314543,-0.366634583,3406.359,55,-0.551009,-0.881045,-0.19823202,0.244183505,0.147756982,-0.62383985,-0.541330747
8/29/2014,CNO,-0.049859944,0.068985849,-0.043574186,-0.006920415,-0.098723148,0.047675111,0.062886289,-0.012775255,0.058824579,0.023358788,-0.02778937,0.002801326,-0.681090354,3796.24,40,1.945359,0.336377,-0.431314751,-0.201751932,0.138685866,-0.172356791,0.229888727
8/29/2014,CNP,-0.01489533,0.003269309,-0.024847251,-0.021303258,-0.014508852,-0.089674415,-0.018273622,0.027437338,-0.016466516,-0.06578207,0.016289409,-0.02476173,-0.167426579,10676.13,55,-0.891295,-0.609858,-0.231884264,-0.439006865,-0.594983428,-0.388642266,-0.45900144
8/29/2014,CNQR,0.263399084,0.011827787,0.003818579,,,,,,,,,,-1.740446474,5725.29,45,-0.921642,,-0.944194493,-0.991367125,-1.152654421,-0.870223237,-1.10063366
8/29/2014,CNW,-0.073170732,0.142264238,-0.007266855,0.348011364,,,,,,,,,-0.337537374,2947.588,20,0.44222,-0.847271,-0.161205306,-0.048179068,0.029209467,-0.592404178,-0.270031383
8/29/2014,CNX,-0.060079444,-0.027997887,0.063315217,-0.135957066,-0.14374529,0.114414637,-0.133851975,0.164574983,-0.141230978,-0.219110842,-0.240112056,-0.077418297,0.091438243,9271.119,10,0.507327,-1.10311,0.09365629,-0.335357623,-0.246575346,-0.505836491,-0.103226861
8/29/2014,COF,-0.00536193,0.014089684,0.005195119,-0.0078125,-0.113144004,0.079426646,0.0013976,0.025755361,0.038545453,0.052776528,-0.075821301,-0.038969239,-0.358135601,46061.82,40,0.982935,1.247159,-0.314912062,0.072745101,0.244758646,0.44451187,0.378455672
8/29/2014,COG,-0.025342874,-0.048638727,0.062379421,-0.103813559,-0.104405292,0.09434098,0.018273971,0.145277192,0.004725797,-0.071262169,-0.170577089,-0.094488098,0.030515758,13996.05,10,-1.10783,-0.932537,0.102848583,-0.537836061,-0.731706335,-0.451010869,-0.494834029
8/29/2014,COH,-0.03312517,-0.034540859,0.079697499,0.011853448,-0.009850841,0.17101235,-0.041091798,-0.077719817,-0.074327454,-0.012185179,-0.098525998,-0.03044786,1.107978119,10114.69,25,-0.22457,1.953927,,0.378208818,0.338909067,1.530952439,0.986328249
8/29/2014,COL,0.019745388,0.071974522,0.016399287,-0.012276394,0.013494335,0.043968961,0.083857005,0.008078533,-0.01870511,-0.029835595,-0.083703655,-0.029037859,1.534396173,10399.92,20,-0.860223,0.442729,0.578754441,0.487895824,0.337356799,0.988562717,0.662824653
8/29/2014,COO,-0.044654358,0.052327448,0.030506406,-0.040319716,-0.02721007,0.040088537,0.143014381,-0.049888119,0.020778662,-0.020905524,-0.005278951,-0.082372973,-0.210931399,7815.442,35,0.529601,0.068353,0.033285644,0.339973882,0.432654005,-0.071289439,0.044022606
8/29/2014,COP,-0.05786752,-0.057109252,-0.084268884,0.045255033,-0.088039376,0.046504125,-0.045092693,0.090909702,-0.051796581,-0.035647929,-0.169251567,-0.023640341,0.144753616,99865.51,10,0.542563,1.543048,0.190479131,0.460349648,0.555298087,0.843900681,0.593779371
8/29/2014,COST,0.03501817,0.064235557,0.065606958,-0.002603434,0.008748246,0.064363452,0.030858478,-0.053161116,-0.003215525,-0.05280914,0.075818485,-0.033481965,0.15003269,53068.84,30,-0.316393,-0.835676,0.177707656,-0.152894886,-0.208263722,-0.342821568,-0.213000949
8/29/2014,CPB,-0.046630968,0.033699977,0.025130179,-0.028268551,0.046813446,0.018583225,-0.000858706,-0.033000428,0.081188313,-0.014273881,0.041671211,-0.026770044,1.336158732,14069.64,30,-0.871252,0.31289,0.371042966,0.46272322,0.310254069,0.824524548,0.528488884
8/29/2014,CPHD,0.099925056,0.203951851,0.039049236,-0.017066086,0.043775397,0.005839674,0.001055595,-0.014059754,-0.01657754,0.108392242,-0.090923957,-0.123223601,-1.668060856,2810.412,35,-0.882616,,,-0.92546222,-1.079920082,-0.834030428,-1.054684516
8/29/2014,CPN,-0.08708456,0.051612903,0.006134969,-0.036149826,-0.05648441,0.015325671,0.078773585,-0.046348929,-0.078404402,-0.104975124,0.017231795,-0.128961749,-0.382609521,9568.513,55,-1.382062,-2.26783,-0.282468288,-0.609355974,-0.851216775,-1.325221252,-1.103778436
8/29/2014,CPRT,-0.090473424,0.067858854,0.086722488,0.004127683,0.003014525,0.022404372,0.004008552,-0.053233963,-0.027270171,0.025433526,0.015501691,-0.028032195,0.317736752,4339.752,20,-0.604726,-0.341174,0.321079686,-0.117021518,-0.222848519,-0.011718584,-0.077606533
8/29/2014,CPT,-0.084313201,0.118780096,0.000130429,-0.037037037,0.04347227,-0.055288598,0.083078012,-0.03903756,-0.001332094,3.43E-05,0.072023833,-0.095440831,-0.336947167,6409.92,40,-0.752384,-1.02087,-0.324626044,-0.316530965,-0.448198094,-0.678908847,-0.611787114
8/29/2014,CQP,-0.011480363,-0.033618582,-0.080328906,0.100412655,0.00423903,-0.033121494,-0.022512346,0.102387225,0.018408721,-0.070501327,-0.01315973,-0.009325689,-2.882864403,11181.05,10,-1.348989,,,-1.190469843,-1.426542922,-1.441432202,-1.778679457
8/29/2014,CR,-0.091679839,-0.013605442,-0.053247795,-0.005590378,0.038331648,0.101698927,-0.066136779,-0.020831143,-0.004114577,-0.029738255,-0.094159898,-0.005914392,0.196973826,4104.697,20,-0.083347,0.377124,0.186873534,0.118877784,0.10429205,0.287048801,0.171931094
8/29/2014,CREE,-0.10118525,-0.231257631,0.154383736,-0.113373693,0.097454997,0.110294118,-0.09602649,-0.107354184,-0.044191919,-0.140356671,-0.053015751,0.104259635,-0.73280561,5469.059,45,1.495213,-0.920323,,-0.875266906,-0.613604616,-0.826564281,-0.222680272
8/29/2014,CRI,-0.063541918,0.007868937,0.065019839,0.049272924,-0.066660038,0.089336594,0.044244396,0.079917321,0.035920547,0.029838803,-0.046001295,-0.028396615,0.184553246,4399.171,25,-0.619151,-0.65329,0.251199771,-0.081182987,-0.189534442,-0.234368194,-0.225833579
8/29/2014,CRL,0.010829103,0.057248075,0.025174161,-0.017142857,0.089723444,0.10555155,0.034172427,-0.12775886,0.045980336,-0.027647221,0.103497299,-0.112471013,0.153528028,2758.615,35,-0.106583,0.356727,-0.072795526,-0.056527073,-0.075179112,0.255127478,0.139299977
8/29/2014,CRM,-0.026400406,0.11228924,-0.06438506,-0.009353599,-0.048221211,0.229052259,-0.037042375,0.089956593,-0.000961274,-0.042886598,0.052707167,-0.053751705,-1.620332777,36576.71,45,-1.194401,,-1.142535376,-0.633188564,-0.842208729,-0.810166388,-1.108766624
8/29/2014,CRS,,,,,,,,,,,,,-0.393377521,2911.735,15,0.999706,-0.416797,-0.195828288,-0.519255164,-0.344306565,-0.40508712,-0.05096137
8/29/2014,CRZO,0.1224572,-0.099946169,-0.018341308,0.073079989,,,,,,,,,-1.109692174,2886.912,10,-0.547535,-0.889768,,-0.205068051,-0.300886751,-0.999730151,-0.914171975
8/29/2014,CSC,0.022746279,-0.012264922,0.049337748,-0.00520669,-0.037588669,0.168752209,-0.076226525,-0.012711818,0.064388619,-0.039821491,-0.003200607,-0.052577301,0.569840425,8673.404,45,0.99341,2.325567,0.41438938,0.627364028,0.801210766,1.447703834,1.114664506
8/29/2014,CSCO,0.007202881,-0.027810886,0.129546383,0.006331404,-0.045610026,0.11928648,-0.060129691,0.047414306,0.016647018,-0.063115613,0.042933304,-0.089373932,-0.096195143,128016,45,0.890618,1.157489,0.047569357,0.119089098,0.274947181,0.530647083,0.463929161
8/29/2014,CSGP,0.074542314,0.03568214,0.056924701,0.078526959,0.004792245,0.079399491,-0.006678048,0.033361978,0.021914592,-0.03661864,0.000149061,-0.120472949,-0.779064729,4675.588,45,0.128295,-1.48406,,-1.432383661,-1.409932059,-1.13156381,-0.72847437
8/29/2014,CSL,-0.03039807,0.105747698,0.005850585,0.009395973,-0.006205156,0.040562144,-0.004728595,0.041780041,0.030068387,0.009782858,0.011385992,-0.002618443,-0.156015909,5315.82,20,0.343634,-0.444873,0.009981333,-0.046936611,0.013199361,-0.300444381,-0.103317637
8/29/2014,CSX,0.037204788,0.111353712,0.024136963,-0.00712524,-0.080872271,0.034984773,-0.034681355,0.089672819,-0.050780917,-0.041961288,-0.041961037,-0.118664531,0.141533708,30896.78,20,0.101245,0.32761,0.055837138,0.070041305,0.087759255,0.234571927,0.177980748
8/29/2014,CTAS,0.067281524,0.037540728,-0.001228837,0.072317157,0.003314021,0.060736727,-0.022161101,-0.0205804,0.076798314,-0.017424018,0.010758178,-0.00596481,0.103793245,7698.94,20,-0.300344,-0.597704,0.164757881,0.044649556,-0.007910562,-0.246955438,-0.17261529
8/29/2014,CTL,-0.002439619,0.014428956,-0.017116683,-0.029188129,-0.060889607,0.018562336,-0.074158618,0.040812006,-0.060749718,-0.116123403,-0.026549023,-0.054546195,-1.167447215,23371.05,50,0.350696,-0.370669,,-0.350350192,-0.288978467,-0.76905798,-0.5887169
8/29/2014,CTSH,-0.020992784,0.091132455,0.105220061,-0.024634192,0.027914926,0.154350637,-0.001520365,-0.061708607,0.105568842,-0.056087763,0.032902275,-0.002535658,0.439732554,27800.38,45,-0.244271,1.495129,0.793280891,0.288416067,0.245668625,0.967430542,0.532580635
8/29/2014,CTXS,0.015371477,-0.099663583,0.032383621,-0.037852511,-0.071159875,0.074502194,0.003062426,0.051510882,-0.032013103,0.079218582,0.07767959,-0.099193228,-0.223122454,11555.68,45,-0.651662,-0.753047,,-0.117323004,-0.231363775,-0.488084875,-0.462738438
8/29/2014,CUBE,-0.033333333,0.170745273,0.02327791,0.024605385,0.116445238,-0.058441667,0.047992247,-0.044717696,0.031207317,-0.019748038,0.129533588,-0.03325926,-0.739861863,2763.796,40,-0.575182,-1.51631,-0.517327403,-0.546393921,-0.647050788,-1.128086092,-0.892804036
8/29/2014,CUZ,-0.058313633,0.088702929,,,,,,,,,,,-0.627676614,2792.357,40,-0.158659,-1.06698,-0.347065275,-0.428393411,-0.456158773,-0.84732777,-0.620247841
8/29/2014,CVA,0.010957599,0.04005655,0.135931128,-0.122058237,-0.071331102,0.060177666,0.047030847,-0.095410168,0.089207229,-0.03005176,-0.068429571,0.003041543,-0.653842461,2748.24,20,-0.139161,-2.13267,-0.457511464,-0.664676025,-0.68902925,-1.393255896,-0.894878885
8/29/2014,CVC,-0.054024851,0.063392347,0.091299678,0.015748032,-0.083332096,-0.007404167,-0.017236595,0.091802444,0.235521705,-0.023254096,0.178776419,-0.102792145,,5018.675,25,,0.237601,,-0.022900761,-0.022900761,0.118800439,0.05940022
8/29/2014,CVD,-0.05066345,0.015247776,0.284355444,0.011888521,0.022823575,,,,,,,,-0.327503854,4686.577,35,0.578146,0.273457,,-0.476913086,-0.375737514,-0.027023494,0.049148821
8/29/2014,CVI,-0.098730606,0.086071988,-0.04199259,-0.168242372,-0.010076508,0.109234178,0.013574615,-0.05920902,-0.019649119,-0.02889637,0.015675348,0.065144201,0.151186873,4309.425,10,-0.525521,0.382551,0.360688429,0.074454249,-0.017511942,0.266868776,0.039850833
8/29/2014,CVS,0.001762115,0.078150521,0.064677777,0.054181261,0.022834676,0.058170411,-0.006354003,-0.034648993,0.031120801,0.02441898,0.075761184,-0.089535132,-0.181421045,92013.12,30,0.670869,0.107604,0.023908449,-0.053018387,0.064383754,-0.036908738,0.103907713
8/29/2014,CVX,-0.078254152,0.00527992,-0.092371822,0.030403233,-0.086023109,0.050698272,-0.015934955,0.057915702,-0.063331883,-0.063398648,-0.082823333,-0.073118772,-0.126341609,245816.7,10,0.848534,1.66309,,0.303321654,0.451815054,0.768373975,0.564735015
